"subj_id","block_ix","trial_ix","cue","cue_type","mask_type","pic","up_pic","response","rt","is_correct","cue_L","cue_Q","mask_C"
"MWP222",1,151,"snowman","valid","mask","snowman","right","right",459.999555489,1,-0.5,-0.333,0.5
"MWP222",1,152,"gorilla","valid","nomask","gorilla","right","right",432.851947378,1,-0.5,-0.333,-0.5
"MWP222",1,153,"alligator","valid","mask","alligator","left","left",536.468912032,1,-0.5,-0.333,0.5
"MWP222",1,154,"zebra","invalid","mask","chair","right","right",513.470084523,1,0.5,-0.333,0.5
"MWP222",1,155,"noise","noise","nomask","tomato","left","left",404.954907368,1,0,0.667,-0.5
"MWP222",1,156,"noise","noise","mask","snowman","right","right",416.062643519,1,0,0.667,0.5
"MWP222",1,157,"noise","noise","mask","tree","right","right",418.136253953,1,0,0.667,0.5
"MWP222",1,158,"noise","noise","nomask","apple","left","left",549.769964884,1,0,0.667,-0.5
"MWP222",1,159,"noise","noise","mask","chair","left","left",417.582173366,1,0,0.667,0.5
"MWP222",1,160,"alligator","invalid","mask","tree","right","right",430.83799514,1,0.5,-0.333,0.5
"MWP222",1,161,"noise","noise","nomask","apple","left","left",418.529296294,1,0,0.667,-0.5
"MWP222",1,162,"noise","noise","mask","snowman","left","left",405.469215708,1,0,0.667,0.5
"MWP222",1,163,"noise","noise","nomask","zebra","left","left",479.790486512,1,0,0.667,-0.5
"MWP222",1,164,"chair","valid","mask","chair","right","right",619.455831242,1,-0.5,-0.333,0.5
"MWP222",1,165,"noise","noise","mask","camel","right","right",446.573727299,1,0,0.667,0.5
"MWP222",1,166,"noise","noise","mask","tomato","right","right",450.276435935,1,0,0.667,0.5
"MWP222",1,167,"noise","noise","nomask","tree","left","left",405.105807586,1,0,0.667,-0.5
"MWP222",1,168,"snowman","valid","nomask","snowman","left","left",414.214798366,1,-0.5,-0.333,-0.5
"MWP222",1,169,"gorilla","valid","nomask","gorilla","left","left",425.80252979,1,-0.5,-0.333,-0.5
"MWP222",1,170,"noise","noise","nomask","elephant","left","left",405.680943979,1,0,0.667,-0.5
"MWP222",1,171,"tree","valid","nomask","tree","left","left",408.366343589,1,-0.5,-0.333,-0.5
"MWP222",1,172,"tree","invalid","mask","chair","left","left",440.083459136,1,0.5,-0.333,0.5
"MWP222",1,173,"alligator","valid","nomask","alligator","right","right",374.783056555,1,-0.5,-0.333,-0.5
"MWP222",1,174,"noise","noise","mask","zebra","left","left",386.669858824,1,0,0.667,0.5
"MWP222",1,175,"gorilla","invalid","nomask","elephant","right","right",389.343560673,1,0.5,-0.333,-0.5
"MWP222",1,176,"tomato","valid","nomask","tomato","left","left",368.470203481,1,-0.5,-0.333,-0.5
"MWP222",1,177,"noise","noise","nomask","camel","left","left",380.309045198,1,0,0.667,-0.5
"MWP222",1,178,"elephant","valid","mask","elephant","right","right",422.446072684,1,-0.5,-0.333,0.5
"MWP222",1,179,"noise","noise","mask","chair","right","right",442.136013764,1,0,0.667,0.5
"MWP222",1,180,"noise","noise","mask","alligator","right","right",437.827754649,1,0,0.667,0.5
"MWP222",1,181,"tree","valid","nomask","tree","right","right",452.588289278,1,-0.5,-0.333,-0.5
"MWP222",1,182,"apple","valid","mask","apple","left","right",NA,0,-0.5,-0.333,0.5
"MWP222",1,183,"noise","noise","nomask","tree","right","right",414.712340105,1,0,0.667,-0.5
"MWP222",1,184,"noise","noise","mask","elephant","left","left",513.817895786,1,0,0.667,0.5
"MWP222",1,185,"snowman","valid","nomask","snowman","left","left",611.499842722,1,-0.5,-0.333,-0.5
"MWP222",1,186,"noise","noise","nomask","alligator","right","right",414.427306387,1,0,0.667,-0.5
"MWP222",1,187,"chair","invalid","nomask","apple","left","left",498.528625583,1,0.5,-0.333,-0.5
"MWP222",1,188,"tree","invalid","mask","camel","right","right",422.238633619,1,0.5,-0.333,0.5
"MWP222",1,189,"noise","noise","nomask","tomato","right","right",433.902009972,1,0,0.667,-0.5
"MWP222",1,190,"apple","valid","nomask","apple","left","left",521.817165893,1,-0.5,-0.333,-0.5
"MWP222",1,191,"gorilla","valid","mask","gorilla","left","left",491.897205357,1,-0.5,-0.333,0.5
"MWP222",1,192,"noise","noise","mask","zebra","right","right",478.433944518,1,0,0.667,0.5
"MWP222",1,193,"tree","valid","mask","tree","right","right",397.105757613,1,-0.5,-0.333,0.5
"MWP222",1,194,"noise","noise","mask","apple","left","left",464.805746218,1,0,0.667,0.5
"MWP222",1,195,"noise","noise","mask","alligator","right","right",380.334780086,1,0,0.667,0.5
"MWP222",1,196,"tree","valid","mask","tree","left","left",429.379293229,1,-0.5,-0.333,0.5
"MWP222",1,197,"snowman","valid","mask","snowman","right","right",414.545843028,1,-0.5,-0.333,0.5
"MWP222",1,198,"noise","noise","nomask","camel","left","left",394.216818269,1,0,0.667,-0.5
"MWP222",1,199,"noise","noise","mask","tomato","left","left",469.973395579,1,0,0.667,0.5
"MWP222",1,200,"noise","noise","mask","zebra","left","left",400.192777859,1,0,0.667,0.5
"MWP222",1,201,"noise","noise","mask","elephant","right","right",427.01012129,1,0,0.667,0.5
"MWP222",1,202,"chair","valid","nomask","chair","right","right",438.78540548,1,-0.5,-0.333,-0.5
"MWP222",1,203,"apple","invalid","nomask","zebra","right","right",439.923200756,1,0.5,-0.333,-0.5
"MWP222",1,204,"noise","noise","nomask","snowman","right","right",427.604363882,1,0,0.667,-0.5
"MWP222",1,205,"tomato","valid","mask","tomato","left","left",370.684186229,1,-0.5,-0.333,0.5
"MWP222",1,206,"noise","noise","mask","alligator","left","left",646.457998082,1,0,0.667,0.5
"MWP222",1,207,"zebra","invalid","mask","elephant","left","left",400.088278577,1,0.5,-0.333,0.5
"MWP222",1,208,"tomato","invalid","nomask","snowman","left","left",437.461616937,1,0.5,-0.333,-0.5
"MWP222",1,209,"noise","noise","mask","snowman","right","right",498.511858867,1,0,0.667,0.5
"MWP222",1,210,"tomato","valid","nomask","tomato","right","right",389.468726004,1,-0.5,-0.333,-0.5
"MWP222",1,211,"noise","noise","mask","camel","left","left",480.481820065,1,0,0.667,0.5
"MWP222",1,212,"noise","noise","nomask","snowman","right","right",416.78595054,1,0,0.667,-0.5
"MWP222",1,213,"noise","noise","nomask","elephant","right","right",597.275062231,1,0,0.667,-0.5
"MWP222",2,214,"noise","noise","mask","chair","right","right",413.672025665,1,0,0.667,0.5
"MWP222",2,215,"noise","noise","nomask","snowman","left","left",401.355138281,1,0,0.667,-0.5
"MWP222",2,216,"elephant","valid","nomask","elephant","left","left",428.842369351,1,-0.5,-0.333,-0.5
"MWP222",2,217,"tree","invalid","mask","zebra","right","right",460.98372119,1,0.5,-0.333,0.5
"MWP222",2,218,"noise","noise","mask","gorilla","right","right",422.471417696,1,0,0.667,0.5
"MWP222",2,219,"noise","noise","nomask","camel","right","right",410.903182463,1,0,0.667,-0.5
"MWP222",2,220,"tree","valid","nomask","tree","left","left",449.497369817,1,-0.5,-0.333,-0.5
"MWP222",2,221,"tomato","valid","mask","tomato","right","right",379.185287049,1,-0.5,-0.333,0.5
"MWP222",2,222,"noise","noise","nomask","alligator","left","left",390.874788398,1,0,0.667,-0.5
"MWP222",2,223,"tomato","valid","nomask","tomato","left","left",416.139068315,1,-0.5,-0.333,-0.5
"MWP222",2,224,"gorilla","valid","mask","gorilla","right","right",341.065636138,1,-0.5,-0.333,0.5
"MWP222",2,225,"snowman","invalid","mask","tomato","left","left",517.686321749,1,0.5,-0.333,0.5
"MWP222",2,226,"elephant","valid","nomask","elephant","right","right",612.051193719,1,-0.5,-0.333,-0.5
"MWP222",2,227,"noise","noise","nomask","gorilla","left","left",423.582308227,1,0,0.667,-0.5
"MWP222",2,228,"noise","noise","nomask","elephant","right","right",370.622188319,1,0,0.667,-0.5
"MWP222",2,229,"noise","noise","nomask","tomato","right","right",389.765847358,1,0,0.667,-0.5
"MWP222",2,230,"chair","valid","nomask","chair","left","left",431.251313537,1,-0.5,-0.333,-0.5
"MWP222",2,231,"noise","noise","mask","zebra","left","left",458.341992926,1,0,0.667,0.5
"MWP222",2,232,"noise","noise","mask","apple","right","right",430.042942171,1,0,0.667,0.5
"MWP222",2,233,"camel","valid","mask","camel","left","left",432.921353611,1,-0.5,-0.333,0.5
"MWP222",2,234,"noise","noise","nomask","chair","right","right",411.228768295,1,0,0.667,-0.5
"MWP222",2,235,"elephant","invalid","mask","tree","left","left",422.028855071,1,0.5,-0.333,0.5
"MWP222",2,236,"snowman","valid","nomask","snowman","right","right",416.673652828,1,-0.5,-0.333,-0.5
"MWP222",2,237,"noise","noise","mask","camel","left","left",491.599304252,1,0,0.667,0.5
"MWP222",2,238,"apple","valid","nomask","apple","right","right",400.861885748,1,-0.5,-0.333,-0.5
"MWP222",2,239,"zebra","valid","mask","zebra","right","right",426.906011882,1,-0.5,-0.333,0.5
"MWP222",2,240,"apple","valid","mask","apple","right","right",384.866465,1,-0.5,-0.333,0.5
"MWP222",2,241,"noise","noise","mask","elephant","left","left",469.322224148,1,0,0.667,0.5
"MWP222",2,242,"noise","noise","mask","gorilla","right","right",344.849448767,1,0,0.667,0.5
"MWP222",2,243,"noise","noise","nomask","zebra","right","right",364.556156565,1,0,0.667,-0.5
"MWP222",2,244,"tree","valid","mask","tree","right","right",563.478877302,1,-0.5,-0.333,0.5
"MWP222",2,245,"noise","noise","mask","chair","right","right",405.971436528,1,0,0.667,0.5
"MWP222",2,246,"noise","noise","nomask","alligator","right","right",402.421187842,1,0,0.667,-0.5
"MWP222",2,247,"noise","noise","mask","tree","left","left",461.142029846,1,0,0.667,0.5
"MWP222",2,248,"noise","noise","mask","zebra","right","right",352.286059991,1,0,0.667,0.5
"MWP222",2,249,"noise","noise","nomask","tree","left","left",371.282718028,1,0,0.667,-0.5
"MWP222",2,250,"camel","valid","nomask","camel","left","left",397.811908158,1,-0.5,-0.333,-0.5
"MWP222",2,251,"noise","noise","mask","tomato","left","right",NA,0,0,0.667,0.5
"MWP222",2,252,"elephant","valid","nomask","elephant","right","right",403.025178472,1,-0.5,-0.333,-0.5
"MWP222",2,253,"tomato","valid","mask","tomato","right","right",438.15723958,1,-0.5,-0.333,0.5
"MWP222",2,254,"noise","noise","nomask","gorilla","right","right",481.836802443,1,0,0.667,-0.5
"MWP222",2,255,"noise","noise","nomask","chair","left","left",437.385582016,1,0,0.667,-0.5
"MWP222",2,256,"camel","valid","mask","camel","left","left",577.43071171,1,-0.5,-0.333,0.5
"MWP222",2,257,"noise","noise","nomask","zebra","right","right",412.536959746,1,0,0.667,-0.5
"MWP222",2,258,"elephant","valid","mask","elephant","left","left",505.227892427,1,-0.5,-0.333,0.5
"MWP222",2,259,"apple","valid","nomask","apple","right","right",573.508476373,1,-0.5,-0.333,-0.5
"MWP222",2,260,"noise","noise","nomask","tomato","left","left",407.197354478,1,0,0.667,-0.5
"MWP222",2,261,"camel","valid","nomask","camel","right","right",404.865614953,1,-0.5,-0.333,-0.5
"MWP222",2,262,"chair","invalid","mask","alligator","right","right",416.372632259,1,0.5,-0.333,0.5
"MWP222",2,263,"noise","noise","nomask","camel","left","left",476.045276271,1,0,0.667,-0.5
"MWP222",2,264,"noise","noise","mask","snowman","right","right",422.842624364,1,0,0.667,0.5
"MWP222",2,265,"zebra","invalid","nomask","tomato","left","left",504.589198623,1,0.5,-0.333,-0.5
"MWP222",2,266,"gorilla","valid","mask","gorilla","right","right",369.358837837,1,-0.5,-0.333,0.5
"MWP222",2,267,"noise","noise","nomask","apple","left","left",572.851845995,1,0,0.667,-0.5
"MWP222",2,268,"apple","invalid","nomask","tree","right","right",444.814394694,1,0.5,-0.333,-0.5
"MWP222",2,269,"noise","noise","mask","camel","right","right",416.313753929,1,0,0.667,0.5
"MWP222",2,270,"snowman","invalid","mask","gorilla","right","right",386.033114628,1,0.5,-0.333,0.5
"MWP222",2,271,"noise","noise","mask","alligator","left","left",422.519378248,1,0,0.667,0.5
"MWP222",2,272,"chair","valid","nomask","chair","right","right",471.513201483,1,-0.5,-0.333,-0.5
"MWP222",2,273,"chair","valid","mask","chair","left","left",665.695238509,1,-0.5,-0.333,0.5
"MWP222",2,274,"apple","valid","nomask","apple","right","right",516.794567928,1,-0.5,-0.333,-0.5
"MWP222",2,275,"elephant","valid","mask","elephant","right","right",409.471385297,1,-0.5,-0.333,0.5
"MWP222",2,276,"noise","noise","nomask","snowman","right","right",365.194070502,1,0,0.667,-0.5
"MWP222",2,277,"noise","noise","mask","alligator","right","right",445.14465949,1,0,0.667,0.5
"MWP222",2,278,"tomato","invalid","nomask","chair","right","right",462.775027379,1,0.5,-0.333,-0.5
"MWP222",2,279,"noise","noise","mask","apple","left","left",561.915286118,1,0,0.667,0.5
"MWP222",2,280,"alligator","valid","nomask","alligator","right","right",393.590211985,1,-0.5,-0.333,-0.5
"MWP222",2,281,"snowman","valid","nomask","snowman","right","right",443.285896559,1,-0.5,-0.333,-0.5
"MWP222",2,282,"zebra","valid","nomask","zebra","left","left",413.203728152,1,-0.5,-0.333,-0.5
"MWP222",2,283,"noise","noise","mask","camel","right","right",464.090627385,1,0,0.667,0.5
"MWP222",2,284,"chair","valid","mask","chair","right","right",403.9875085,1,-0.5,-0.333,0.5
"MWP222",2,285,"snowman","valid","mask","snowman","left","left",357.870536973,1,-0.5,-0.333,0.5
"MWP222",2,286,"noise","noise","mask","tree","right","right",497.028202051,1,0,0.667,0.5
"MWP222",2,287,"noise","noise","mask","snowman","left","left",484.689089004,1,0,0.667,0.5
"MWP222",2,288,"tree","valid","mask","tree","left","left",637.720603729,1,-0.5,-0.333,0.5
"MWP222",2,289,"gorilla","valid","nomask","gorilla","right","right",377.305858303,1,-0.5,-0.333,-0.5
"MWP222",2,290,"noise","noise","nomask","tree","left","left",660.999785992,1,0,0.667,-0.5
"MWP222",2,291,"alligator","invalid","mask","camel","left","left",442.918199231,1,0.5,-0.333,0.5
"MWP222",2,292,"noise","noise","nomask","elephant","right","right",390.17058746,1,0,0.667,-0.5
"MWP222",2,293,"apple","valid","mask","apple","right","right",439.28645656,1,-0.5,-0.333,0.5
"MWP222",2,294,"camel","invalid","mask","snowman","right","right",456.156864413,1,0.5,-0.333,0.5
"MWP222",2,295,"noise","noise","nomask","elephant","left","left",619.258530322,1,0,0.667,-0.5
"MWP222",2,296,"noise","noise","nomask","snowman","right","right",421.629573917,1,0,0.667,-0.5
"MWP222",2,297,"chair","valid","nomask","chair","left","left",384.110404295,1,-0.5,-0.333,-0.5
"MWP222",2,298,"alligator","valid","mask","alligator","right","right",390.767559409,1,-0.5,-0.333,0.5
"MWP222",2,299,"zebra","valid","nomask","zebra","left","left",423.263741075,1,-0.5,-0.333,-0.5
"MWP222",2,300,"tree","invalid","nomask","gorilla","right","right",806.416494655,1,0.5,-0.333,-0.5
"MWP222",2,301,"zebra","valid","mask","zebra","left","left",391.059221933,1,-0.5,-0.333,0.5
"MWP222",2,302,"noise","noise","mask","elephant","left","left",512.779920828,1,0,0.667,0.5
"MWP222",2,303,"noise","noise","nomask","snowman","left","left",492.332749302,1,0,0.667,-0.5
"MWP222",2,304,"noise","noise","mask","tomato","left","left",565.593429608,1,0,0.667,0.5
"MWP222",2,305,"noise","noise","mask","apple","left","left",481.057346333,1,0,0.667,0.5
"MWP222",2,306,"gorilla","valid","nomask","gorilla","left","left",544.57502102,1,-0.5,-0.333,-0.5
"MWP222",2,307,"zebra","valid","nomask","zebra","left","left",410.249281558,1,-0.5,-0.333,-0.5
"MWP222",2,308,"noise","noise","mask","tomato","right","right",693.820773507,1,0,0.667,0.5
"MWP222",2,309,"noise","noise","mask","elephant","left","left",385.437312303,1,0,0.667,0.5
"MWP222",2,310,"tree","valid","nomask","tree","left","left",409.379363409,1,-0.5,-0.333,-0.5
"MWP222",2,311,"noise","noise","mask","chair","left","left",387.605673983,1,0,0.667,0.5
"MWP222",2,312,"alligator","valid","mask","alligator","right","right",314.089984051,1,-0.5,-0.333,0.5
"MWP222",2,313,"snowman","valid","mask","snowman","left","left",347.247085185,1,-0.5,-0.333,0.5
"MWP222",2,314,"noise","noise","nomask","apple","right","right",357.573025743,1,0,0.667,-0.5
"MWP222",2,315,"noise","noise","mask","alligator","left","left",423.280507908,1,0,0.667,0.5
"MWP222",2,316,"noise","noise","nomask","gorilla","left","left",513.900169637,1,0,0.667,-0.5
"MWP222",2,317,"noise","noise","nomask","apple","left","left",477.681783028,1,0,0.667,-0.5
"MWP222",2,318,"alligator","valid","nomask","alligator","left","left",541.409626137,1,-0.5,-0.333,-0.5
"MWP222",2,319,"noise","noise","nomask","zebra","left","right",NA,0,0,0.667,-0.5
"MWP223",0,0,"mouse","valid","nomask","mouse","left","left",605.497155106,1,-0.5,-0.333,-0.5
"MWP223",0,1,"tree","valid","nomask","tree","left","left",666.410695063,1,-0.5,-0.333,-0.5
"MWP223",0,2,"noise","noise","nomask","penguin","right","right",614.259965252,1,0,0.667,-0.5
"MWP223",0,3,"noise","noise","mask","pineapple","left","left",809.145300649,1,0,0.667,0.5
"MWP223",0,4,"noise","noise","nomask","grasshopper","right","right",675.997894956,1,0,0.667,-0.5
"MWP223",0,5,"noise","noise","mask","tree","right","right",599.11620128,1,0,0.667,0.5
"MWP223",0,6,"noise","noise","nomask","penguin","right","right",504.849341698,1,0,0.667,-0.5
"MWP223",0,7,"grasshopper","valid","mask","grasshopper","right","right",503.72900744,1,-0.5,-0.333,0.5
"MWP223",0,8,"pineapple","valid","nomask","pineapple","left","left",638.796566753,1,-0.5,-0.333,-0.5
"MWP223",0,9,"wine_glass","valid","mask","wine_glass","right","right",929.848012282,1,-0.5,-0.333,0.5
"MWP223",0,10,"noise","noise","nomask","kangaroo","left","left",581.568944501,1,0,0.667,-0.5
"MWP223",0,11,"wine_glass","invalid","nomask","tree","right","right",778.628938366,1,0.5,-0.333,-0.5
"MWP223",0,12,"noise","noise","nomask","tomato","right","right",686.381980777,1,0,0.667,-0.5
"MWP223",0,13,"pineapple","valid","mask","pineapple","right","right",573.100245092,1,-0.5,-0.333,0.5
"MWP223",0,14,"noise","noise","mask","kangaroo","right","right",465.504892869,1,0,0.667,0.5
"MWP223",0,15,"tomato","invalid","mask","pineapple","right","right",616.608083015,1,0.5,-0.333,0.5
"MWP223",0,16,"noise","noise","nomask","wine_glass","right","right",492.321035359,1,0,0.667,-0.5
"MWP223",0,17,"mouse","valid","mask","mouse","left","left",512.605501106,1,-0.5,-0.333,0.5
"MWP223",0,18,"noise","noise","nomask","pineapple","left","left",553.860568674,1,0,0.667,-0.5
"MWP223",0,19,"noise","noise","nomask","raccoon","right","right",477.371633751,1,0,0.667,-0.5
"MWP223",0,20,"tomato","invalid","mask","wine_glass","right","right",512.872107793,1,0.5,-0.333,0.5
"MWP223",0,21,"noise","noise","mask","tomato","right","right",388.582126237,1,0,0.667,0.5
"MWP223",0,22,"kangaroo","valid","nomask","kangaroo","left","left",540.034435224,1,-0.5,-0.333,-0.5
"MWP223",0,23,"noise","noise","nomask","tree","left","left",535.527061205,1,0,0.667,-0.5
"MWP223",0,24,"bottle","valid","nomask","bottle","left","left",643.299173098,1,-0.5,-0.333,-0.5
"MWP223",0,25,"grasshopper","valid","mask","grasshopper","left","left",652.354627149,1,-0.5,-0.333,0.5
"MWP223",0,26,"noise","noise","mask","wine_glass","left","left",528.844662244,1,0,0.667,0.5
"MWP223",0,27,"pineapple","valid","mask","pineapple","right","right",669.343733462,1,-0.5,-0.333,0.5
"MWP223",0,28,"noise","noise","nomask","wine_glass","right","right",433.633494889,1,0,0.667,-0.5
"MWP223",0,29,"penguin","valid","mask","penguin","right","right",523.735498311,1,-0.5,-0.333,0.5
"MWP223",0,30,"noise","noise","mask","bottle","left","left",622.410350246,1,0,0.667,0.5
"MWP223",0,31,"noise","noise","mask","wine_glass","right","right",632.899685297,1,0,0.667,0.5
"MWP223",0,32,"noise","noise","mask","mouse","right","right",572.578767315,1,0,0.667,0.5
"MWP223",0,33,"noise","noise","mask","grasshopper","left","left",511.422457639,1,0,0.667,0.5
"MWP223",0,34,"tomato","valid","nomask","tomato","left","left",546.135947341,1,-0.5,-0.333,-0.5
"MWP223",0,35,"noise","noise","nomask","mouse","left","left",469.778298633,1,0,0.667,-0.5
"MWP223",0,36,"raccoon","valid","mask","raccoon","right","right",566.121535143,1,-0.5,-0.333,0.5
"MWP223",0,37,"noise","noise","mask","pineapple","left","left",544.61368639,1,0,0.667,0.5
"MWP223",0,38,"noise","noise","mask","bottle","right","right",517.320072744,1,0,0.667,0.5
"MWP223",0,39,"noise","noise","mask","raccoon","right","right",769.239401212,1,0,0.667,0.5
"MWP223",0,40,"noise","noise","nomask","bottle","right","right",443.31677584,1,0,0.667,-0.5
"MWP223",0,41,"noise","noise","mask","grasshopper","right","right",783.809612971,1,0,0.667,0.5
"MWP223",0,42,"tree","valid","nomask","tree","left","left",606.470800703,1,-0.5,-0.333,-0.5
"MWP223",0,43,"noise","noise","nomask","bottle","left","left",488.830580143,1,0,0.667,-0.5
"MWP223",0,44,"noise","noise","nomask","raccoon","left","left",476.430626353,1,0,0.667,-0.5
"MWP223",0,45,"noise","noise","mask","wine_glass","right","right",584.16239894,1,0,0.667,0.5
"MWP223",0,46,"tomato","valid","nomask","tomato","right","right",1112.04515072,1,-0.5,-0.333,-0.5
"MWP223",0,47,"grasshopper","valid","mask","grasshopper","left","left",577.3369784,1,-0.5,-0.333,0.5
"MWP223",0,48,"noise","noise","nomask","tree","left","left",499.429931398,1,0,0.667,-0.5
"MWP223",0,49,"noise","noise","nomask","raccoon","right","right",460.715143709,1,0,0.667,-0.5
"MWP223",0,50,"noise","noise","mask","raccoon","left","left",601.016551955,1,0,0.667,0.5
"MWP223",0,51,"mouse","valid","nomask","mouse","right","right",477.326160297,1,-0.5,-0.333,-0.5
"MWP223",0,52,"noise","noise","mask","tree","left","left",728.993918048,1,0,0.667,0.5
"MWP223",0,53,"noise","noise","nomask","penguin","left","left",804.434763035,1,0,0.667,-0.5
"MWP223",0,54,"mouse","valid","nomask","mouse","left","left",470.386689529,1,-0.5,-0.333,-0.5
"MWP223",0,55,"kangaroo","valid","nomask","kangaroo","right","right",541.653877357,1,-0.5,-0.333,-0.5
"MWP223",0,56,"noise","noise","nomask","mouse","left","left",529.511362081,1,0,0.667,-0.5
"MWP223",0,57,"noise","noise","mask","tomato","right","right",555.853700032,1,0,0.667,0.5
"MWP223",0,58,"noise","noise","mask","raccoon","right","right",550.94109918,1,0,0.667,0.5
"MWP223",0,59,"noise","noise","nomask","grasshopper","right","right",642.616337864,1,0,0.667,-0.5
"MWP223",0,60,"noise","noise","mask","tomato","left","left",549.495116109,1,0,0.667,0.5
"MWP223",0,61,"noise","noise","mask","bottle","left","left",703.792450484,1,0,0.667,0.5
"MWP223",0,62,"raccoon","valid","mask","raccoon","left","left",530.952944187,1,-0.5,-0.333,0.5
"MWP223",0,63,"bottle","valid","mask","bottle","right","right",552.365812007,1,-0.5,-0.333,0.5
"MWP223",0,64,"noise","noise","nomask","tomato","left","left",466.08981397,1,0,0.667,-0.5
"MWP223",0,65,"kangaroo","valid","mask","kangaroo","left","left",605.575633468,1,-0.5,-0.333,0.5
"MWP223",0,66,"bottle","invalid","mask","mouse","right","right",646.281352267,1,0.5,-0.333,0.5
"MWP223",0,67,"tree","valid","mask","tree","right","right",464.695905568,1,-0.5,-0.333,0.5
"MWP223",0,68,"noise","noise","mask","mouse","left","left",540.203493787,1,0,0.667,0.5
"MWP223",0,69,"raccoon","invalid","mask","tree","left","left",629.547850695,1,0.5,-0.333,0.5
"MWP223",0,70,"penguin","valid","nomask","penguin","left","left",761.007237248,1,-0.5,-0.333,-0.5
"MWP223",0,71,"noise","noise","nomask","grasshopper","right","right",556.440087734,1,0,0.667,-0.5
"MWP223",0,72,"noise","noise","nomask","pineapple","left","left",573.971575359,1,0,0.667,-0.5
"MWP223",0,73,"noise","noise","mask","kangaroo","left","left",596.703540534,1,0,0.667,0.5
"MWP223",0,74,"wine_glass","valid","nomask","wine_glass","left","left",844.905046513,1,-0.5,-0.333,-0.5
"MWP223",0,75,"grasshopper","invalid","mask","kangaroo","left","left",536.658397177,1,0.5,-0.333,0.5
"MWP223",0,76,"tomato","valid","mask","tomato","left","left",354.987137252,1,-0.5,-0.333,0.5
"MWP223",0,77,"noise","noise","mask","penguin","right","right",518.503116211,1,0,0.667,0.5
"MWP223",0,78,"wine_glass","valid","nomask","wine_glass","left","left",679.570862325,1,-0.5,-0.333,-0.5
"MWP223",0,79,"raccoon","valid","nomask","raccoon","left","left",498.799170367,1,-0.5,-0.333,-0.5
"MWP223",0,80,"penguin","valid","nomask","penguin","left","left",540.983143728,1,-0.5,-0.333,-0.5
"MWP223",0,81,"noise","noise","nomask","wine_glass","left","left",504.591169534,1,0,0.667,-0.5
"MWP223",0,82,"bottle","invalid","nomask","penguin","left","left",553.846633295,1,0.5,-0.333,-0.5
"MWP223",0,83,"pineapple","invalid","nomask","grasshopper","left","left",538.805551361,1,0.5,-0.333,-0.5
"MWP223",0,84,"kangaroo","valid","mask","kangaroo","right","right",689.669639105,1,-0.5,-0.333,0.5
"MWP223",0,85,"mouse","valid","mask","mouse","right","right",968.180676457,1,-0.5,-0.333,0.5
"MWP223",0,86,"pineapple","invalid","nomask","raccoon","right","right",569.482170977,1,0.5,-0.333,-0.5
"MWP223",0,87,"raccoon","invalid","mask","tomato","left","left",531.183245126,1,0.5,-0.333,0.5
"MWP223",0,88,"grasshopper","valid","nomask","grasshopper","right","right",614.863222232,1,-0.5,-0.333,-0.5
"MWP223",0,89,"bottle","valid","nomask","bottle","right","right",596.722610062,1,-0.5,-0.333,-0.5
"MWP223",0,90,"grasshopper","valid","nomask","grasshopper","right","right",458.469707984,1,-0.5,-0.333,-0.5
"MWP223",0,91,"wine_glass","valid","mask","wine_glass","right","right",587.159980321,1,-0.5,-0.333,0.5
"MWP223",0,92,"noise","noise","nomask","pineapple","left","left",782.817631029,1,0,0.667,-0.5
"MWP223",0,93,"noise","noise","nomask","tree","left","left",602.554581827,1,0,0.667,-0.5
"MWP223",0,94,"noise","noise","mask","kangaroo","left","left",502.236451022,1,0,0.667,0.5
"MWP223",0,95,"pineapple","valid","nomask","pineapple","left","left",773.49263709,1,-0.5,-0.333,-0.5
"MWP223",0,96,"bottle","valid","mask","bottle","right","right",863.369473722,1,-0.5,-0.333,0.5
"MWP223",0,97,"noise","noise","mask","tomato","right","right",722.297216766,1,0,0.667,0.5
"MWP223",0,98,"tree","valid","mask","tree","left","left",581.320674159,1,-0.5,-0.333,0.5
"MWP223",0,99,"noise","noise","mask","mouse","right","right",776.254783385,1,0,0.667,0.5
"MWP223",0,100,"penguin","valid","mask","penguin","left","left",782.460811315,1,-0.5,-0.333,0.5
"MWP223",0,101,"noise","noise","nomask","kangaroo","left","left",567.667633062,1,0,0.667,-0.5
"MWP223",0,102,"raccoon","valid","nomask","raccoon","left","left",506.515724119,1,-0.5,-0.333,-0.5
"MWP223",0,103,"noise","noise","mask","pineapple","left","left",525.606878102,1,0,0.667,0.5
"MWP223",0,104,"penguin","valid","nomask","penguin","right","right",515.490865801,1,-0.5,-0.333,-0.5
"MWP223",0,105,"mouse","invalid","mask","bottle","right","right",572.791465558,1,0.5,-0.333,0.5
"MWP223",0,106,"noise","noise","mask","penguin","right","right",616.317272652,1,0,0.667,0.5
"MWP223",1,107,"tomato","valid","nomask","tomato","right","right",526.191065554,1,-0.5,-0.333,-0.5
"MWP223",1,108,"noise","noise","nomask","raccoon","right","right",590.585159138,1,0,0.667,-0.5
"MWP223",1,109,"noise","noise","nomask","tomato","left","left",537.463717395,1,0,0.667,-0.5
"MWP223",1,110,"kangaroo","valid","mask","kangaroo","right","right",410.036433721,1,-0.5,-0.333,0.5
"MWP223",1,111,"noise","noise","mask","tomato","right","right",561.402563006,1,0,0.667,0.5
